Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,0.00367306114226634,-0.001691773275605701,-0.2230398176798207,0.04942425766892621,0.22848604113105675,0.08700773516282023,0.08700773516282023,-10.604421360112774,0.08698048001330871,2.7255149511502858e-05,3.7182792804624034,3.7182792804624034,5.703420065785797,3.717114530483279,0.0011647499791240538,3.8670104516808994,3.8670104516808994,5.873753458773601,3.86579911170261,0.001211339978289016
0.0,-175.0,0.02309828500787954,-0.005992943454418588,-0.2218709554639751,0.0490887356905085,0.22848604113105664,0.08700773516282016,0.08700773516282016,-10.604421360112779,0.08605868061909697,0.0009490545437232073,3.7182792804624,3.7182792804624,5.703420065785792,3.6777213939785023,0.04055788648389774,3.867010451680896,3.867010451680896,5.873753458773596,3.824830249737643,0.04218020194325365
0.0,-170.0,0.04234771697745697,-0.01024850371490515,-0.219013521307703,0.04837961879289705,0.2284860411310567,0.08700773516282019,0.08700773516282019,-10.604421360112777,0.08384387476450958,0.0031638603983106034,3.7182792804624016,3.7182792804624016,5.703420065785795,3.5830715711328884,0.13520770932951298,3.8670104516808976,3.8670104516808976,5.8737534587735984,3.726394433978204,0.1406160177026935
0.0,-165.0,0.06127485725058545,-0.01442606667390558,-0.2144892620102996,0.04730230378385907,0.22848604113105694,0.08700773516282038,0.08700773516282038,-10.604421360112768,0.08040335820469245,0.006604376958127921,3.71827928046241,3.71827928046241,5.703420065785805,3.436040948918481,0.28223833154392824,3.867010451680906,3.867010451680906,5.873753458773607,3.5734825868752202,0.2935278648056854
0.0,-160.0,0.07973565886126645,-0.01849383855482037,-0.2083326099168401,0.04586498968111406,0.22848604113105678,0.08700773516282026,0.08700773516282026,-10.604421360112774,0.07584166929432984,0.011166065868490447,3.7182792804624043,3.7182792804624043,5.703420065785798,3.241096978390164,0.4771823020722414,3.8670104516809007,3.8670104516809007,5.873753458773602,3.3707408575257705,0.496269594155131
0.0,-155.0,0.09758962396230605,-0.02242086115744793,-0.2005904208672444,0.04407861531285782,0.22848604113105683,0.08700773516282029,0.08700773516282029,-10.604421360112772,0.07029741264263752,0.01671032252018281,3.718279280462406,3.718279280462406,5.7034200657858,3.0041629334460476,0.7141163470163594,3.8670104516809025,3.8670104516809025,5.873753458773604,3.1243294507838897,0.7426810008970138
0.0,-150.0,0.1147008730987665,-0.02617724746858119,-0.1913216175950412,0.0419567760666751,0.22848604113105678,0.08700773516282026,0.08700773516282026,-10.604421360112774,0.06393904768244771,0.023068687480372572,3.7182792804624043,3.7182792804624043,5.703420065785798,2.7324379351473382,0.9858413453150674,3.8670104516809007,3.8670104516809007,5.873753458773602,2.8417354525532317,1.0252749991276702
0.0,-145.0,0.1309391793326645,-0.0297344091202244,-0.1805967412897886,0.03951562042043093,0.22848604113105675,0.08700773516282023,0.08700773516282023,-10.604421360112774,0.05695977011558799,0.030047965047232266,3.7182792804624034,3.7182792804624034,5.703420065785797,2.434178210067863,1.2841010703945415,3.8670104516808994,3.8670104516808994,5.873753458773601,2.5315453384705773,1.335465113210323
0.0,-140.0,0.1461809593486029,-0.03306527396433558,-0.1684974147360268,0.03677372704260327,0.22848604113105678,0.08700773516282026,0.08700773516282026,-10.604421360112774,0.04957164175924249,0.03743609340357777,3.7182792804624043,3.7182792804624043,5.703420065785798,2.118446229027457,1.5998330514349477,3.8670104516809007,3.8670104516809007,5.873753458773602,2.203184078188555,1.6638263734923457
0.0,-135.0,0.1603102139974218,-0.03614449210821985,-0.1551157211146032,0.03375196339739794,0.2284860411310568,0.08700773516282029,0.08700773516282029,-10.604421360112772,0.0419991471549455,0.04500858800787479,3.718279280462405,3.718279280462405,5.703420065785799,1.7948353485019444,1.9234439319604613,3.867010451680902,3.867010451680902,5.873753458773603,1.8666287624420224,2.00038168923888
0.0,-130.0,0.1732194111197665,-0.03894862884251956,-0.1405535031940642,0.03047332693074574,0.22848604113105678,0.08700773516282026,0.08700773516282026,-10.604421360112774,0.034472372719381306,0.05253536244343895,3.7182792804624043,3.7182792804624043,5.703420065785798,1.4731783213410818,2.2451009591213227,3.8670104516809007,3.8670104516809007,5.873753458773602,1.532105454194725,2.3349049974861753
