Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,0.0004934707376511338,-0.002667819451926995,-0.3301670150582845,0.05539632750184298,0.3347930281639478,0.18680621852670037,0.18680621852670037,-7.286086707885797,0.1867939508590538,1.2267667646527171e-05,4.469048290112449,4.469048290112449,6.50215047436385,4.468754805240521,0.00029348487192648733,4.670155463167509,4.670155463167509,6.693313378834579,4.669848771476344,0.00030669169116317926
0.0,-175.0,0.02926754436069346,-0.007485775662391346,-0.3288676210771763,0.05495301196524065,0.3347930281639478,0.18680621852670037,0.18680621852670037,-7.286086707885797,0.18528521104330403,0.0015210074833962924,4.469048290112449,4.469048290112449,6.50215047436385,4.432660551275215,0.03638773883723188,4.670155463167509,4.670155463167509,6.693313378834579,4.6321302760825995,0.038025187084907305
0.0,-170.0,0.05781887429892448,-0.01224676060002997,-0.325065345923972,0.05409147082604692,0.33479302816394785,0.18680621852670043,0.18680621852670043,-7.286086707885796,0.18098468005955734,0.005821538467143047,4.46904829011245,4.46904829011245,6.5021504743638525,4.329777034917639,0.13927125519480973,4.670155463167511,4.670155463167511,6.6933133788345796,4.5246170014889335,0.14553846167857618
0.0,-165.0,0.08593016769174998,-0.01691454029470616,-0.3187891272084639,0.05281826093254391,0.33479302816394785,0.18680621852670043,0.18680621852670043,-7.286086707885796,0.17402302736558106,0.012783191161119364,4.46904829011245,4.46904829011245,6.5021504743638525,4.163230319750743,0.3058179703617072,4.670155463167511,4.670155463167511,6.6933133788345796,4.3505756841395264,0.319579779027984
0.0,-160.0,0.1133874806223872,-0.02145359012446093,-0.3100867307447613,0.05114307218080628,0.3347930281639476,0.18680621852670018,0.18680621852670018,-7.286086707885802,0.16461177925571524,0.02219443927098492,4.469048290112444,4.469048290112444,6.502150474363846,3.9380808434381636,0.5309674466742804,4.670155463167505,4.670155463167505,6.693313378834574,4.115294481392882,0.554860981774623
0.0,-155.0,0.1399818463602554,-0.02582936517933666,-0.2990243870246041,0.04907865376874142,0.3347930281639477,0.18680621852670026,0.18680621852670026,-7.286086707885799,0.15303689174145746,0.03376932678524286,4.469048290112446,4.469048290112446,6.502150474363848,3.661169658886542,0.8078786312259058,4.670155463167506,4.670155463167506,6.693313378834577,3.825922293536436,0.8442331696310714
0.0,-150.0,0.1655108657239723,-0.03000856316900056,-0.2856862871633281,0.04664071716699513,0.33479302816394774,0.1868062185267003,0.1868062185267003,-7.286086707885799,0.13965006192275212,0.04715615660394813,4.469048290112447,4.469048290112447,6.502150474363849,3.340910572314644,1.128137717797802,4.670155463167506,4.670155463167506,6.693313378834577,3.491251548068803,1.178903915098703
0.0,-145.0,0.1897802474613366,-0.03395937787328249,-0.2701739421546427,0.04384781654517292,0.33479302816394774,0.1868062185267003,0.1868062185267003,-7.286086707885799,0.12485804184957823,0.06194817667712208,4.469048290112447,4.469048290112447,6.502150474363849,2.987034494009048,1.482013796103399,4.670155463167506,4.670155463167506,6.693313378834577,3.121451046239456,1.548704416928052
0.0,-140.0,0.2126052869230738,-0.03765174120671576,-0.2526054103106737,0.04072120756340645,0.3347930281639477,0.18680621852670026,0.18680621852670026,-7.286086707885799,0.10911027956673543,0.07769593895996478,4.469048290112446,4.469048290112446,6.502150474363848,2.610293769539125,1.85875452057332,4.670155463167506,4.670155463167506,6.693313378834577,2.7277569891683857,1.9423984739991194
0.0,-135.0,0.2338122717767441,-0.041057552054823,-0.2331143987669237,0.03728468560394509,0.33479302816394774,0.1868062185267003,0.1868062185267003,-7.286086707885799,0.0928852628624362,0.09392095566426405,4.469048290112447,4.469048290112447,6.502150474363849,2.2221354751778994,2.2469128149345465,4.670155463167506,4.670155463167506,6.693313378834577,2.322131571560905,2.3480238916066014
0.0,-130.0,0.2532398040624837,-0.04415089014056527,-0.2118492458902349,0.033564404673929,0.3347930281639477,0.18680621852670026,0.18680621852670026,-7.286086707885799,0.07667598065898577,0.11013023786771449,4.469048290112446,4.469048290112446,6.502150474363848,1.834353604281956,2.63469468583049,4.670155463167506,4.670155463167506,6.693313378834577,1.916899516474644,2.753255946692862
0.0,-125.0,0.2707400285289334,-0.04690821329330149,-0.1889717923342493,0.02958867835760265,0.3347930281639477,0.18680621852670026,0.18680621852670026,-7.286086707885799,0.0609749437938434,0.12583127473285682,4.469048290112446,4.469048290112446,6.502150474363848,1.4587307127713731,3.0103175773410724,4.670155463167506,4.670155463167506,6.693313378834577,1.5243735948460848,3.1457818683214205
0.0,-120.0,0.2861797579009792,-0.04930853661892208,-0.1646561493343121,0.02538776433284244,0.33479302816394774,0.1868062185267003,0.1868062185267003,-7.286086707885799,0.0462592203270485,0.14054699819965177,4.469048290112447,4.469048290112447,6.502150474363849,1.106679912130347,3.3623683779820994,4.670155463167506,4.670155463167506,6.693313378834577,1.1564805081762126,3.513674954991294
0.0,-115.0,0.299441486515336,-0.05133359220756429,-0.1390873736158396,0.02099363409195813,0.3347930281639476,0.18680621852670018,0.18680621852670018,-7.286086707885802,0.032975940069624295,0.1538302784570759,4.469048290112444,4.469048290112444,6.502150474363846,0.7888980877900549,3.6801502023223898,4.670155463167505,4.670155463167505,6.693313378834574,0.8243985017406072,3.8457569614268974
0.0,-110.0,0.3104242846095983,-0.0529679681634365,-0.1124600590008982,0.01643972961933115,0.3347930281639478,0.18680621852670037,0.18680621852670037,-7.286086707885797,0.02152870877052844,0.16527750975617192,4.469048290112449,4.469048290112449,6.50215047436385,0.5150408796777138,3.9540074104347345,4.670155463167509,4.670155463167509,6.693313378834579,0.5382177192632109,4.131937743904298
0.0,-105.0,0.3190445664586736,-0.05419922589865125,-0.08497685543171975,0.01176070887772091,0.3347930281639478,0.18680621852670037,0.18680621852670037,-7.286086707885797,0.012265344760205424,0.17454087376649485,4.469048290112449,4.469048290112449,6.50215047436385,0.29342930048338334,4.175618989629063,4.670155463167509,4.670155463167509,6.693313378834579,0.3066336190051356,4.3635218441623715
0.0,-100.0,0.325236726512622,-0.05501799479838995,-0.0568469266822776,0.006992182040241017,0.3347930281639476,0.18680621852670018,0.18680621852670018,-7.286086707885802,0.005467310666620521,0.18133890786007964,4.469048290112444,4.469048290112444,6.502150474363846,0.13079690590001247,4.338251384212431,4.670155463167505,4.670155463167505,6.693313378834574,0.13668276666551302,4.533472696501991
0.0,-95.0,0.3289536386945047,-0.05541804353693934,-0.02828435849567061,0.00217044047543996,0.33479302816394774,0.1868062185267003,0.1868062185267003,-7.286086707885799,0.001341161315736129,0.18546505721096415,4.469048290112447,4.469048290112447,6.502150474363849,0.03208519894105572,4.436963091171391,4.670155463167506,4.670155463167506,6.693313378834577,0.03352903289340323,4.636626430274104
0.0,-90.0,0.3301670150582844,-0.05539632750184305,0.0004934707376511088,-0.002667819451927005,0.33479302816394757,0.1868062185267001,0.1868062185267001,-7.286086707885804,1.2267667646527215e-05,0.18679395085905368,4.469048290112443,4.469048290112443,6.5021504743638445,0.0002934848719264884,4.4687548052405175,4.670155463167503,4.670155463167503,6.693313378834573,0.0003066916911631804,4.6698487714763415
0.0,-85.0,0.3288676210771763,-0.05495301196524063,0.02926754436069345,-0.007485775662391348,0.3347930281639478,0.18680621852670037,0.18680621852670037,-7.286086707885797,0.0015210074833962915,0.18528521104330403,4.469048290112449,4.469048290112449,6.50215047436385,0.036387738837231856,4.432660551275215,4.670155463167509,4.670155463167509,6.693313378834579,0.038025187084907285,4.6321302760825995
0.0,-80.0,0.3250653459239718,-0.05409147082604692,0.05781887429892451,-0.01224676060002998,0.3347930281639476,0.18680621852670018,0.18680621852670018,-7.286086707885802,0.0058215384671430545,0.18098468005955703,4.469048290112444,4.469048290112444,6.502150474363846,0.1392712551948099,4.329777034917633,4.670155463167505,4.670155463167505,6.693313378834574,0.14553846167857634,4.524617001488926
0.0,-75.0,0.3187891272084638,-0.05281826093254392,0.0859301676917499,-0.01691454029470615,0.3347930281639478,0.18680621852670037,0.18680621852670037,-7.286086707885797,0.01278319116111934,0.17402302736558095,4.469048290112449,4.469048290112449,6.50215047436385,0.30581797036170666,4.163230319750741,4.670155463167509,4.670155463167509,6.693313378834579,0.31957977902798346,4.350575684139524
0.0,-70.0,0.3100867307447612,-0.05114307218080627,0.1133874806223872,-0.02145359012446094,0.3347930281639475,0.18680621852670007,0.18680621852670007,-7.286086707885804,0.022194439270984915,0.16461177925571513,4.469048290112441,4.469048290112441,6.502150474363843,0.5309674466742803,3.938080843438161,4.670155463167501,4.670155463167501,6.693313378834571,0.5548609817746228,4.115294481392878
0.0,-65.0,0.299024387024604,-0.04907865376874143,0.1399818463602554,-0.02582936517933667,0.3347930281639476,0.18680621852670018,0.18680621852670018,-7.286086707885802,0.033769326785242866,0.15303689174145735,4.469048290112444,4.469048290112444,6.502150474363846,0.8078786312259059,3.6611696588865392,4.670155463167505,4.670155463167505,6.693313378834574,0.8442331696310716,3.8259222935364336
0.0,-60.0,0.2856862871633281,-0.04664071716699511,0.1655108657239724,-0.03000856316900057,0.3347930281639478,0.18680621852670037,0.18680621852670037,-7.286086707885797,0.04715615660394818,0.13965006192275212,4.469048290112449,4.469048290112449,6.50215047436385,1.1281377177978034,3.340910572314644,4.670155463167509,4.670155463167509,6.693313378834579,1.1789039150987044,3.491251548068803
0.0,-55.0,0.2701739421546426,-0.04384781654517294,0.1897802474613367,-0.0339593778732825,0.33479302816394774,0.1868062185267003,0.1868062185267003,-7.286086707885799,0.06194817667712216,0.12485804184957812,4.469048290112447,4.469048290112447,6.502150474363849,1.4820137961034008,2.9870344940090456,4.670155463167506,4.670155463167506,6.693313378834577,1.548704416928054,3.1214510462394527
0.0,-50.0,0.2526054103106737,-0.04072120756340648,0.2126052869230738,-0.03765174120671578,0.3347930281639477,0.18680621852670026,0.18680621852670026,-7.286086707885799,0.07769593895996478,0.10911027956673545,4.469048290112446,4.469048290112446,6.502150474363848,1.85875452057332,2.6102937695391257,4.670155463167506,4.670155463167506,6.693313378834577,1.9423984739991194,2.727756989168386
0.0,-45.0,0.2331143987669237,-0.03728468560394509,0.2338122717767442,-0.04105755205482299,0.3347930281639478,0.18680621852670037,0.18680621852670037,-7.286086707885797,0.09392095566426416,0.0928852628624362,4.469048290112449,4.469048290112449,6.50215047436385,2.246912814934549,2.2221354751778994,4.670155463167509,4.670155463167509,6.693313378834579,2.348023891606604,2.322131571560905
0.0,-40.0,0.2118492458902348,-0.033564404673929,0.2532398040624838,-0.04415089014056529,0.33479302816394774,0.1868062185267003,0.1868062185267003,-7.286086707885799,0.11013023786771459,0.07667598065898568,4.469048290112447,4.469048290112447,6.502150474363849,2.6346946858304925,1.8343536042819537,4.670155463167506,4.670155463167506,6.693313378834577,2.7532559466928648,1.916899516474642
