Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,-0.001877534419543494,0.0003190293756578757,-0.2182250093703997,0.0797893888564883,0.23236206274700272,0.08998476038063485,0.08998476038063485,-10.458310354830164,0.08997871566431108,6.044716323798097e-06,3.3702157445930663,3.3702157445930663,5.276577031524084,3.3699893507232614,0.0002263938698051722,3.4743150726113847,3.4743150726113847,5.408692004357318,3.474081685880736,0.0002333867306485752
0.0,-175.0,0.01714917294355785,-0.006636288076603034,-0.2175582352326833,0.07951357138500803,0.23236206274700277,0.08998476038063491,0.08998476038063491,-10.458310354830163,0.08942121623708484,0.0005635441435500399,3.3702157445930676,3.3702157445930676,5.276577031524086,3.3491092223627286,0.021106522230338574,3.474315072611386,3.474315072611386,5.408692004357319,3.452556611470457,0.021758461140928182
0.0,-170.0,0.03604536474560499,-0.01354109936950068,-0.2152357115595921,0.07863260762368074,0.23236206274700277,0.08998476038063491,0.08998476038063491,-10.458310354830163,0.0875137691086534,0.0024709912719814878,3.3702157445930676,3.3702157445930676,5.276577031524086,3.277669255005746,0.09254648958732163,3.474315072611386,3.474315072611386,5.408692004357319,3.3789100041951117,0.09540506841627365
0.0,-165.0,0.05466722955715186,-0.02034285471985714,-0.2112751141586565,0.07715320223867063,0.23236206274700286,0.08998476038063496,0.08998476038063496,-10.458310354830157,0.08431433109479936,0.0056704292858355924,3.37021574459307,3.37021574459307,5.276577031524089,3.1578401159100884,0.212375628682981,3.4743150726113883,3.4743150726113883,5.408692004357323,3.255379578949782,0.21893549366160583
0.0,-160.0,0.07287304374279298,-0.02698978866244395,-0.2057065855675715,0.07508661439824703,0.2323620627470028,0.08998476038063491,0.08998476038063491,-10.458310354830163,0.07992011550057979,0.010064644880055108,3.370215744593068,3.370215744593068,5.276577031524087,2.9932627528307045,0.3769529917623637,3.4743150726113865,3.4743150726113865,5.40869200435732,3.085718745196131,0.3885963274152552
0.0,-155.0,0.09052425006360458,-0.03343131401642959,-0.198572505651285,0.0724485720837154,0.23236206274700275,0.08998476038063487,0.08998476038063487,-10.458310354830163,0.07446463834324482,0.015520122037390083,3.370215744593067,3.370215744593067,5.276577031524086,2.7889377656646,0.5812779789284676,3.474315072611385,3.474315072611385,5.408692004357318,2.8750825615152436,0.5992325110961422
0.0,-150.0,0.1074865121813955,-0.03961840688437085,-0.1899271690656352,0.0692591523899828,0.23236206274700286,0.08998476038063496,0.08998476038063496,-10.458310354830157,0.06811366153561542,0.02187109884501951,3.37021574459307,3.37021574459307,5.276577031524089,2.551073465753387,0.8191422788396822,3.4743150726113883,3.4743150726113883,5.408692004357323,2.6298711017612133,0.8444439708501742
0.0,-145.0,0.1236307370393555,-0.04550397975367396,-0.1798363720422357,0.06554262872674285,0.2323620627470029,0.089984760380635,0.089984760380635,-10.458310354830155,0.06106015629424203,0.028924604086392948,3.3702157445930716,3.3702157445930716,5.276577031524091,2.2868972394847202,1.0833185051083503,3.47431507261139,3.47431507261139,5.4086920043573254,2.357534992055677,1.1167800805557122
0.0,-140.0,0.1388340573381661,-0.05104323986099742,-0.1683769116394243,0.06132728608317109,0.2323620627470029,0.089984760380635,0.089984760380635,-10.458310354830155,0.05351843980663783,0.03646632057399718,3.3702157445930716,3.3702157445930716,5.276577031524091,2.0044359478141507,1.3657797967789207,3.47431507261139,3.47431507261139,5.4086920043573254,2.066349027283314,1.4079660453280762
0.0,-135.0,0.1529807666303372,-0.05619403009222777,-0.155636001270278,0.05664520576207863,0.23236206274700283,0.08998476038063495,0.08998476038063495,-10.45831035483016,0.04571766331198611,0.04426709706864884,3.3702157445930694,3.3702157445930694,5.276577031524088,1.7122720341567832,1.6579437104362864,3.474315072611388,3.474315072611388,5.408692004357322,1.7651607456365295,1.709154326974859
