Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,-0.0009047632403448608,-0.0008315971900663369,-0.599826763060305,0.3343109777349729,0.6867004337175888,0.7859106274374674,0.7859106274374674,-1.046268384613465,0.785908110579416,2.5168580511136646e-06,5.170464654193864,5.170464654193864,7.13529573593881,5.1704480959172106,1.6558276652063582e-05,5.163670351100312,5.163670351100312,7.129585091040996,5.163653814582235,1.6536518075648258e-05
0.0,-175.0,0.05137702671138453,-0.02996555428487942,-0.5976230964464326,0.3329663450626805,0.6867004337175888,0.7859106274374674,0.7859106274374674,-1.046268384613465,0.7800148774738247,0.005895749963642585,5.170464654193864,5.170464654193864,7.13529573593881,5.131676825485688,0.0387878287081749,5.163670351100312,5.163670351100312,7.129585091040996,5.124933491943659,0.03873685915665299
0.0,-170.0,0.1032678064675433,-0.0588714554178882,-0.5908711572139109,0.329087637453885,0.6867004337175885,0.7859106274374666,0.7859106274374666,-1.0462683846134695,0.7623610353851241,0.023549592052342687,5.170464654193859,5.170464654193859,7.135295735938804,5.015533127533711,0.15493152666014925,5.163670351100307,5.163670351100307,7.12958509104099,5.008942413831303,0.15472793726900586
0.0,-165.0,0.1543726558616781,-0.08732930922761031,-0.5796223316972322,0.3227043742155172,0.6867004337175888,0.7859106274374674,0.7859106274374674,-1.046268384613465,0.7334829873719055,0.05242764006556166,5.170464654193864,5.170464654193864,7.13529573593881,4.82554596955201,0.344918684641853,5.163670351100312,5.163670351100312,7.129585091040996,4.819204910459301,0.34446544064100965
0.0,-160.0,0.204302636131947,-0.1151225342632315,-0.5639622302508047,0.3138651358351405,0.6867004337175887,0.7859106274374671,0.7859106274374671,-1.046268384613467,0.6942581783100524,0.0916524491274148,5.170464654193863,5.170464654193863,7.135295735938808,4.567488015197713,0.60297663899615,5.16367035110031,5.16367035110031,7.129585091040994,4.561486059855799,0.6021842912445126
0.0,-155.0,0.2526777499799473,-0.1420396073002228,-0.5440100357024634,0.3026371942541078,0.6867004337175886,0.7859106274374669,0.7859106274374669,-1.0462683846134682,0.645878434174198,0.14003219326326904,5.170464654193861,5.170464654193861,7.135295735938806,4.24920022483025,0.9212644293636121,5.163670351100309,5.163670351100309,7.129585091040992,4.24361651888435,0.9200538322159596
0.0,-150.0,0.2991298335796033,-0.1678756731597996,-0.5199175963001859,0.2891060008874673,0.6867004337175885,0.7859106274374666,0.7859106274374666,-1.0462683846134695,0.5898137490085786,0.1960968784288882,5.170464654193859,5.170464654193859,7.135295735938804,3.8803536118985438,1.2901110422953173,5.163670351100307,5.163670351100307,7.12958509104099,3.8752545926976265,1.2884157584026823
0.0,-145.0,0.3433053585261869,-0.1924341037805274,-0.4918682700552363,0.273374536287097,0.6867004337175888,0.7859106274374674,0.7859106274374674,-1.046268384613465,0.527767619901853,0.2581430075356146,5.170464654193864,5.170464654193864,7.13529573593881,3.4721553940911374,1.6983092601027274,5.163670351100312,5.163670351100312,7.129585091040996,3.4675927720226873,1.6960775790776257
0.0,-140.0,0.384868122400943,-0.2155279946765968,-0.460075529276984,0.2555625263975236,0.6867004337175885,0.7859106274374666,0.7859106274374666,-1.0462683846134695,0.4616252870900702,0.3242853403473966,5.170464654193859,5.170464654193859,7.135295735938804,3.0370084676978304,2.13345618649603,5.163670351100307,5.163670351100307,7.12958509104099,3.033017654993891,2.130652696106417
0.0,-135.0,0.4235018074745018,-0.2369815873938158,-0.4247813359197344,0.2358055313691926,0.6867004337175886,0.7859106274374669,0.7859106274374669,-1.0462683846134682,0.3933964518860835,0.3925141755513833,5.170464654193861,5.170464654193861,7.135295735938806,2.5881345518821277,2.582330102311732,5.163670351100309,5.163670351100309,7.129585091040992,2.584733586636554,2.5789367644637538
0.0,-130.0,0.4589123880757968,-0.2566316071375732,-0.3862543001061522,0.2142539138638695,0.6867004337175886,0.7859106274374669,0.7859106274374669,-1.0462683846134682,0.3251542129221085,0.4607564145153586,5.170464654193861,5.170464654193861,7.135295735938806,2.139172453434924,3.031292200758938,5.163670351100309,5.163670351100309,7.129585091040992,2.136361451525023,3.0273088995752864
0.0,-125.0,0.4908303683049589,-0.2743285053926125,-0.3447876358420391,0.191071694703992,0.6867004337175886,0.7859106274374669,0.7859106274374669,-1.0462683846134682,0.2589720760968264,0.5269385513406405,5.170464654193861,5.170464654193861,7.135295735938806,1.7037636585317524,3.466700995662108,5.163670351100309,5.163670351100309,7.129585091040992,1.7015248100974139,3.4621455410028945
0.0,-120.0,0.519012833059841,-0.2899375980775337,-0.3006969294807015,0.1664353045751733,0.6867004337175888,0.7859106274374674,0.7859106274374674,-1.046268384613465,0.19686095214789626,0.5890496752895711,5.170464654193864,5.170464654193864,7.13529573593881,1.295137843078265,3.875326811115599,5.163670351100312,5.163670351100312,7.129585091040996,1.293435953665547,3.8702343974347637
0.0,-115.0,0.5432452967666206,-0.3033400905719764,-0.2543177379202456,0.140532241282153,0.6867004337175887,0.7859106274374671,0.7859106274374671,-1.046268384613467,0.14070805614676135,0.6452025712907059,5.170464654193863,5.170464654193863,7.135295735938808,0.9257108957023774,4.244753758491486,5.16367035110031,5.16367035110031,7.129585091040994,0.9244944556291811,4.23917589547113
0.0,-110.0,0.5633433357445274,-0.3144339818154119,-0.2060030348129679,0.1135596427772883,0.6867004337175885,0.7859106274374666,0.7859106274374666,-1.0462683846134695,0.09221956542367953,0.6936910620137875,5.170464654193859,5.170464654193859,7.135295735938804,0.6067076672610496,4.5637569869328125,5.163670351100307,5.163670351100307,7.12958509104099,0.6059104167127434,4.557759934387566
0.0,-105.0,0.5791539917814124,-0.323134840596803,-0.1561205242227304,0.08572278682170135,0.6867004337175887,0.7859106274374671,0.7859106274374671,-1.046268384613467,0.05286877823291162,0.7330418492045557,5.170464654193863,5.170464654193863,7.135295735938808,0.34782090942705,4.822643744766814,5.16367035110031,5.16367035110031,7.129585091040994,0.3473638517274088,4.816306499372903
0.0,-100.0,0.5905569362380991,-0.329376448127101,-0.1050498421750077,0.05723352869756729,0.6867004337175887,0.7859106274374671,0.7859106274374671,-1.046268384613467,0.023851348330789647,0.7620592791066774,5.170464654193863,5.170464654193863,7.135295735938808,0.15691676533414242,5.013547888859719,5.16367035110031,5.16367035110031,7.129585091040994,0.1567105672193801,5.006959783880929
0.0,-95.0,0.5974653858219864,-0.3331113020042147,-0.05317966739750445,0.02830868886149534,0.6867004337175886,0.7859106274374669,0.7859106274374669,-1.0462683846134682,0.006048955641361898,0.7798616717961051,5.170464654193861,5.170464654193861,7.135295735938806,0.039795760798433534,5.130668893395428,5.163670351100309,5.163670351100309,7.129585091040992,0.039743466763218785,5.123926884337091
0.0,-90.0,0.5998267630603049,-0.3343109777349729,-0.0009047632403449305,-0.0008315971900663407,0.6867004337175887,0.7859106274374671,0.7859106274374671,-1.046268384613467,2.5168580511138852e-06,0.7859081105794159,5.170464654193863,5.170464654193863,7.135295735938808,1.6558276652065033e-05,5.17044809591721,5.16367035110031,5.16367035110031,7.129585091040994,1.6536518075649708e-05,5.163653814582234
0.0,-85.0,0.5976230964464325,-0.3329663450626805,0.05137702671138448,-0.02996555428487942,0.6867004337175887,0.7859106274374671,0.7859106274374671,-1.046268384613467,0.005895749963642575,0.7800148774738244,5.170464654193863,5.170464654193863,7.135295735938808,0.038787828708174835,5.131676825485687,5.16367035110031,5.16367035110031,7.129585091040994,0.03873685915665293,5.124933491943656
0.0,-80.0,0.5908711572139111,-0.329087637453885,0.1032678064675435,-0.05887145541788827,0.6867004337175888,0.7859106274374674,0.7859106274374674,-1.046268384613465,0.02354959205234277,0.7623610353851245,5.170464654193864,5.170464654193864,7.13529573593881,0.1549315266601498,5.015533127533714,5.163670351100312,5.163670351100312,7.129585091040996,0.1547279372690064,5.008942413831305
0.0,-75.0,0.5796223316972322,-0.3227043742155171,0.154372655861678,-0.0873293092276102,0.6867004337175888,0.7859106274374674,0.7859106274374674,-1.046268384613465,0.05242764006556158,0.7334829873719055,5.170464654193864,5.170464654193864,7.13529573593881,0.34491868464185244,4.82554596955201,5.163670351100312,5.163670351100312,7.129585091040996,0.34446544064100915,4.819204910459301
0.0,-70.0,0.5639622302508045,-0.3138651358351405,0.204302636131947,-0.1151225342632316,0.6867004337175886,0.7859106274374669,0.7859106274374669,-1.0462683846134682,0.09165244912741484,0.6942581783100522,5.170464654193861,5.170464654193861,7.135295735938806,0.6029766389961503,4.567488015197711,5.163670351100309,5.163670351100309,7.129585091040992,0.6021842912445128,4.561486059855796
0.0,-65.0,0.5440100357024634,-0.3026371942541078,0.2526777499799474,-0.1420396073002228,0.6867004337175887,0.7859106274374671,0.7859106274374671,-1.046268384613467,0.14003219326326916,0.645878434174198,5.170464654193863,5.170464654193863,7.135295735938808,0.9212644293636129,4.24920022483025,5.16367035110031,5.16367035110031,7.129585091040994,0.9200538322159603,4.24361651888435
0.0,-60.0,0.5199175963001859,-0.2891060008874673,0.2991298335796035,-0.1678756731597997,0.6867004337175887,0.7859106274374671,0.7859106274374671,-1.046268384613467,0.19609687842888843,0.5898137490085786,5.170464654193863,5.170464654193863,7.135295735938808,1.2901110422953186,3.8803536118985438,5.16367035110031,5.16367035110031,7.129585091040994,1.2884157584026836,3.8752545926976265
