Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,0.01958230617505582,-0.01234409728387217,0.1228569716091907,-0.0004603943821855367,0.1250195620247326,0.026049204452434974,0.026049204452434974,-15.842055355964481,0.02515615307043762,0.0008930513819973598,2.3258218261102654,2.3258218261102654,3.665764417333703,2.246085095574788,0.07973673053547856,2.579129153706433,2.579129153706433,4.114730906209093,2.4907082247958043,0.08842092891062968
0.0,-175.0,0.008800098975672922,-0.01225699825258596,0.124096174180083,-0.001534501409889678,0.1250195620247327,0.026049204452435012,0.026049204452435012,-15.842055355964476,0.0256697538117058,0.00037945064072921614,2.325821826110269,2.325821826110269,3.6657644173337096,2.2919423046165894,0.03387952149368001,2.579129153706437,2.579129153706437,4.1147309062090995,2.541559783337208,0.03756937036922932
0.0,-170.0,-0.002049082290559889,-0.01207661606361968,0.1243909299341461,-0.002596929955307262,0.1250195620247327,0.026049204452435012,0.026049204452435012,-15.842055355964476,0.025799138020804323,0.00025006643163068385,2.325821826110269,2.325821826110269,3.6657644173337096,2.3034944661432433,0.022327359967025347,2.579129153706437,2.579129153706437,4.1147309062090995,2.5543701010697353,0.024759052636701372
0.0,-165.0,-0.0128826688032919,-0.01180432353434909,0.1237389956021134,-0.003639594295695788,0.12501956202473274,0.026049204452435033,0.026049204452435033,-15.84205535596447,0.02554037442401138,0.0005088300284236554,2.325821826110271,2.325821826110271,3.6657644173337136,2.280390573572445,0.04543125253782637,2.579129153706439,2.579129153706439,4.114730906209104,2.528749942971424,0.05037921073501539
0.0,-160.0,-0.02361821042766272,-0.01144219297533667,0.1221453327979002,-0.004654559125846966,0.12501956202473274,0.026049204452435033,0.026049204452435033,-15.84205535596447,0.024901325422274762,0.0011478790301602739,2.325821826110271,2.325821826110271,3.6657644173337136,2.223332626988818,0.10248919912145305,2.579129153706439,2.579129153706439,4.114730906209104,2.4654777645816597,0.1136513891247796
0.0,-155.0,-0.03417400320961365,-0.01099298041879692,0.1196220702577265,-0.005634099950550803,0.12501956202473272,0.02604920445243502,0.02604920445243502,-15.842055355964472,0.02390140819613785,0.0021477962562971697,2.32582182611027,2.32582182611027,3.665764417333711,2.134054303226594,0.19176752288367585,2.579129153706438,2.579129153706438,4.114730906209101,2.3664760590235496,0.21265309468288807
0.0,-150.0,-0.04446971119231209,-0.01046010464352706,0.1161884115331107,-0.006570761872668377,0.12501956202473272,0.02604920445243502,0.02604920445243502,-15.842055355964472,0.02257100472453432,0.003478199727900702,2.32582182611027,2.32582182611027,3.665764417333711,2.0152682789762784,0.31055354713399125,2.579129153706438,2.579129153706438,4.114730906209101,2.2347529430232,0.34437621068323787
0.0,-145.0,-0.05442697782129128,-0.009847621155936119,0.1118704888402469,-0.007457416329400464,0.1250195620247327,0.026049204452435012,0.026049204452435012,-15.842055355964476,0.02095053864373218,0.00509866580870284,2.325821826110269,2.325821826110269,3.6657644173337096,1.8705838074760877,0.45523801863418223,2.579129153706437,2.579129153706437,4.1147309062090995,2.0743107568051666,0.5048183969012713
0.0,-140.0,-0.06397002228514276,-0.009160191325192238,0.1067011641780608,-0.00828731534495471,0.12501956202473274,0.026049204452435033,0.026049204452435033,-15.84205535596447,0.01908924699560121,0.006959957456833824,2.325821826110271,2.325821826110271,3.6657644173337136,1.7043970531786796,0.6214247729315914,2.579129153706439,2.579129153706439,4.114730906209104,1.8900244550100207,0.6891046986964182
0.0,-135.0,-0.07302621625324872,-0.008403046907388918,0.1007197792285552,-0.00905414288671603,0.12501956202473272,0.02604920445243502,0.02604920445243502,-15.842055355964472,0.017043684185010836,0.009005520267424195,2.32582182611027,2.32582182611027,3.665764417333711,1.521757516518825,0.804064309591446,2.579129153706438,2.579129153706438,4.114730906209101,1.6874934836644395,0.8916356700419995
