Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,-0.0008871029628945825,0.0003947496452049034,-0.2723646192128981,0.08370463633029204,0.2849384051354303,0.13531330334302785,0.13531330334302785,-8.686595035912358,0.13531173208179673,1.5712612311184122e-06,4.063462562853689,4.063462562853689,6.088962629024443,4.063415377831734,4.7185021955507877e-05,4.1128663630099656,4.1128663630099656,6.141445984587898,4.112818604309932,4.775870003399429e-05
0.0,-175.0,0.02285441341738612,-0.006902092247162488,-0.2714055057252909,0.08342051961646185,0.2849384051354301,0.13531330334302769,0.13531330334302769,-8.686595035912365,0.1343633872387887,0.000949916104239035,4.063462562853684,4.063462562853684,6.0889626290244365,4.034936553717379,0.028526009136307356,4.11286636300996,4.11286636300996,6.141445984587893,4.083993533093882,0.028872829916080096
0.0,-170.0,0.04642199391168841,-0.01414640504993173,-0.2683808324599894,0.08250152237766342,0.28493840513543023,0.1353133033430278,0.1353133033430278,-8.68659503591236,0.13138819199080612,0.003925111352221678,4.063462562853688,4.063462562853688,6.08896262902444,3.945591351075259,0.11787121177842877,4.112866363009964,4.112866363009964,6.141445984587897,3.993562066589852,0.1193042964201118
0.0,-165.0,0.06963627500195654,-0.02128305516843812,-0.26331361900689,0.08095463873778982,0.28493840513543023,0.1353133033430278,0.1353133033430278,-8.68659503591236,0.12647654613993725,0.008836757203090559,4.063462562853688,4.063462562853688,6.08896262902444,3.7980944786767936,0.26536808417689367,4.112866363009964,4.112866363009964,6.141445984587897,3.8442719191470287,0.26859444386293496
0.0,-160.0,0.09232058199192719,-0.02825772838605259,-0.256242429920038,0.07879164141537424,0.2849384051354302,0.13531330334302774,0.13531330334302774,-8.686595035912362,0.11977768755994808,0.015535615783079701,4.063462562853686,4.063462562853686,6.088962629024439,3.5969275543527943,0.46653500850089186,4.112866363009962,4.112866363009962,6.141445984587896,3.640659196351006,0.4722071666589575
0.0,-155.0,0.1143022736082478,-0.03501734322816629,-0.2472210812180851,0.07602899212609383,0.2849384051354303,0.13531330334302785,0.13531330334302785,-8.686595035912358,0.1114951576790057,0.02381814566402217,4.063462562853689,4.063462562853689,6.088962629024443,3.348202933303474,0.7152596295502152,4.1128663630099656,4.1128663630099656,6.141445984587898,3.388910567750933,0.7239557952590325
0.0,-150.0,0.1354140559048098,-0.04151045494426369,-0.2363182308118923,0.07268771629917323,0.2849384051354303,0.13531330334302785,0.13531330334302785,-8.686595035912358,0.10188061697637998,0.03343268636664785,4.063462562853689,4.063462562853689,6.088962629024443,3.0594779872786777,1.0039845755750103,4.1128663630099656,4.1128663630099656,6.141445984587898,3.0966752880358657,1.0161910749740988
0.0,-145.0,0.1554952554706937,-0.04768764703353728,-0.2236168559763719,0.06879324306117285,0.2849384051354303,0.13531330334302785,0.13531330334302785,-8.686595035912358,0.09122619840612801,0.044087104936899824,4.063462562853689,4.063462562853689,6.088962629024443,2.739525477661502,1.323937085192187,4.1128663630099656,4.1128663630099656,6.141445984587898,2.7728327783017637,1.3400335847082014
0.0,-140.0,0.1743930422518434,-0.05350190733429713,-0.2092136218433219,0.06437521170498103,0.2849384051354303,0.13531330334302785,0.13531330334302785,-8.686595035912358,0.07985563108511083,0.055457672257916986,4.063462562853689,4.063462562853689,6.088962629024443,2.398066999552878,1.6653955633008104,4.1128663630099656,4.1128663630099656,6.141445984587898,2.4272228293346756,1.6856435336752882
0.0,-135.0,0.1919635926800586,-0.05890898581490801,-0.1932181457214055,0.05946724611689871,0.28493840513543023,0.1353133033430278,0.1353133033430278,-8.68659503591236,0.06811440394759297,0.06719889939543482,4.063462562853688,4.063462562853688,6.08896262902444,2.0454775960238125,2.0179849668298746,4.112866363009964,4.112866363009964,6.141445984587897,2.070346624546899,2.042519738463065
0.0,-130.0,0.2080731842571921,-0.06386773134324927,-0.1757521628422431,0.05410669887856188,0.2849384051354303,0.13531330334302785,0.13531330334302785,-8.686595035912358,0.05635926823880037,0.07895403510422745,4.063462562853689,4.063462562853689,6.088962629024443,1.692470517681693,2.3709920451719952,4.1128663630099656,4.1128663630099656,6.141445984587898,1.7130476668328383,2.3998186961771264
0.0,-125.0,0.2225992132641047,-0.06834040487167788,-0.1569485998817937,0.04833436699124117,0.28493840513543023,0.1353133033430278,0.1353133033430278,-8.68659503591236,0.04494739780885882,0.09036590553416898,4.063462562853688,4.063462562853688,6.08896262902444,1.3497717059717362,2.7136908568819513,4.112866363009964,4.112866363009964,6.141445984587897,1.366182304220633,2.7466840587893313
0.0,-120.0,0.2354311278489976,-0.07229296665396832,-0.1369505633080882,0.04219418138602833,0.28493840513543023,0.1353133033430278,0.1353133033430278,-8.68659503591236,0.03422553656609713,0.10108776677693065,4.063462562853688,4.063462562853688,6.08896262902444,1.0277938908737876,3.0356686719798986,4.112866363009964,4.112866363009964,6.141445984587897,1.0402898652309158,3.0725764977790475
0.0,-115.0,0.246471269393758,-0.07569533530833535,-0.1159102502545972,0.03573287258292458,0.2849384051354303,0.13531330334302785,0.13531330334302785,-8.686595035912358,0.024519462838853083,0.11079384050417476,4.063462562853689,4.063462562853689,6.088962629024443,0.7363202053709634,3.3271423574827255,4.1128663630099656,4.1128663630099656,6.141445984587898,0.7452724267128599,3.367593936297106
0.0,-110.0,0.2556356157550103,-0.0785216167549128,-0.09398779020814599,0.02899961504336637,0.28493840513543023,0.1353133033430278,0.1353133033430278,-8.68659503591236,0.0161240907658186,0.11918921257720923,4.063462562853688,4.063462562853688,6.08896262902444,0.48420692990446257,3.5792556329492258,4.112866363009964,4.112866363009964,6.141445984587897,0.49009394424980557,3.6227724187601593
