Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,0.002912695013532724,0.002012836077839127,0.3188752998010085,0.02404448142115894,0.31980013947982194,0.17044953304893834,0.17044953304893834,-7.68404184194827,0.17042864137226388,2.0891676674539153e-05,4.828598669941596,4.828598669941596,6.838211104173504,4.828006837741186,0.000591832200411874,5.028009824452458,5.028009824452458,7.013961176020907,5.027393550804245,0.0006162736482164941
0.0,-175.0,-0.02489020226839948,-9.043800837224471e-05,0.3179157411114824,0.02412841513351746,0.319800139479822,0.1704495330489384,0.1704495330489384,-7.684041841948269,0.16941700679432967,0.0010325262546088266,4.828598669941599,4.828598669941599,6.8382111041735065,4.799348634400274,0.029250035541326536,5.028009824452461,5.028009824452461,7.01396117602091,4.997551822841584,0.03045800161087985
0.0,-170.0,-0.05250367008195415,-0.002193023806731953,0.314536651669325,0.02402871703757452,0.3198001394798221,0.17044953304893856,0.17044953304893856,-7.684041841948265,0.16584723359912495,0.004602299449813597,4.828598669941602,4.828598669941602,6.838211104173509,4.698221914989375,0.13037675495222653,5.0280098244524645,5.0280098244524645,7.0139611760209135,4.892248778735249,0.13576104571721526
0.0,-165.0,-0.07971755326360248,-0.004278919369738479,0.308763748385541,0.02374614589603954,0.3198001394798221,0.17044953304893856,0.17044953304893856,-7.684041841948265,0.15982778753879354,0.010621745510144982,4.828598669941602,4.828598669941602,6.838211104173509,4.527699363705199,0.3008993062364017,5.0280098244524645,5.0280098244524645,7.0139611760209135,4.7146839981944995,0.31332582625796407
0.0,-160.0,-0.1063247377301399,-0.006332249772659119,0.3006409665398945,0.02328285224592071,0.3198001394798222,0.17044953304893867,0.17044953304893867,-7.684041841948263,0.1515415664358922,0.018907966613046407,4.828598669941605,4.828598669941605,6.838211104173512,4.292962221979948,0.5356364479616545,5.028009824452468,5.028009824452468,7.013961176020916,4.470252697223959,0.5577571272285077
0.0,-155.0,-0.1321227267419191,-0.00833738793129287,0.2902301254069004,0.02264236203163989,0.31980013947982205,0.17044953304893845,0.17044953304893845,-7.684041841948268,0.14124034292560203,0.029209190123336493,4.828598669941599,4.828598669941599,6.8382111041735065,4.0011428590822105,0.8274558108593907,5.028009824452462,5.028009824452462,7.013961176020911,4.1663817972154,0.8616280272370647
0.0,-150.0,-0.1569151820253086,-0.010279073533517,0.2776104577738188,0.02182954977046633,0.3198001394798221,0.17044953304893856,0.17044953304893856,-7.684041841948265,0.1292371144716129,0.04121241857732562,4.828598669941602,4.828598669941602,6.838211104173509,3.6611080586859184,1.1674906112556833,5.0280098244524645,5.0280098244524645,7.0139611760209135,3.812304261699496,1.215705562752968
0.0,-145.0,-0.1805134180255082,-0.01214252917947681,0.262878006931301,0.020850601454497,0.3198001394798221,0.17044953304893856,0.17044953304893856,-7.684041841948265,0.11589659309657249,0.05455293995236606,4.828598669941602,4.828598669941602,6.838211104173509,3.2831896061351977,1.5454090638064042,5.0280098244524645,5.0280098244524645,7.0139611760209135,3.4187785574210174,1.6092312670314473
0.0,-140.0,-0.2027378379175518,-0.01391357284652121,0.2461448957259553,0.0197129674715215,0.319800139479822,0.1704495330489384,0.1704495330489384,-7.684041841948269,0.10162412379183167,0.06882540925710676,4.828598669941599,4.828598669941599,6.8382111041735065,2.8788703623748346,1.9497283075667637,5.028009824452461,5.028009824452461,7.01396117602091,2.997761763770846,2.0302480606816156
0.0,-135.0,-0.2234193004465892,-0.01557872582295857,0.2275384732377837,0.01842530590307255,0.319800139479822,0.1704495330489384,0.1704495330489384,-7.684041841948269,0.08685336831499742,0.083596164733941,4.828598669941599,4.828598669941599,6.8382111041735065,2.4604353630310882,2.36816330691051,5.028009824452461,5.028009824452461,7.01396117602091,2.562046262979275,2.465963561473186
