Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,0.002747083368037868,-0.001747729555006226,-0.1642800084999057,0.02712287294849137,0.166535799320559,0.04622253179792079,0.04622253179792079,-13.351462701128069,0.04620486383811458,1.7667959806193696e-05,3.081502119861386,3.081502119861386,4.887624708315118,3.0803242558743054,0.0011778639870795797,3.278193744533389,3.278193744533389,5.156346172318131,3.2769406977386217,0.0012530467947655102
0.0,-175.0,0.0170545760458562,-0.004104993053671584,-0.1634154493787419,0.02686733756081453,0.16653579932055895,0.04622253179792076,0.04622253179792076,-13.35146270112807,0.045709694659774855,0.0005128371381459236,3.0815021198613843,3.0815021198613843,4.8876247083151165,3.0473129773183234,0.034189142543061574,3.2781937445333873,3.2781937445333873,5.156346172318129,3.241822316296089,0.03637142823729954
0.0,-170.0,0.031232273102131,-0.006431015076535922,-0.1613072000148597,0.02640732551135793,0.166535799320559,0.04622253179792079,0.04622253179792079,-13.351462701128069,0.044527883658894506,0.0016946481390262807,3.081502119861386,3.081502119861386,4.887624708315118,2.968525577259634,0.11297654260175205,3.278193744533389,3.278193744533389,5.156346172318131,3.158005933254929,0.12018781127845961
0.0,-165.0,0.04517227370153654,-0.008708093191514764,-0.157971305458914,0.02574633776958081,0.16653579932055895,0.04622253179792076,0.04622253179792076,-13.35146270112807,0.04269533956471002,0.0035271922332107478,3.0815021198613843,3.0815021198613843,4.8876247083151165,2.8463559709806687,0.23514614888071655,3.2781937445333873,3.2781937445333873,5.156346172318129,3.028038267000711,0.25015547753267714
0.0,-160.0,0.05876848602230869,-0.01091889745921575,-0.1534331538827438,0.02488940485131336,0.16653579932055895,0.04622253179792076,0.04622253179792076,-13.35146270112807,0.040267743302211195,0.005954788495709562,3.0815021198613843,3.0815021198613843,4.8876247083151165,2.684516220147413,0.39698589971397086,3.2781937445333873,3.2781937445333873,5.156346172318129,2.8558683193057584,0.42232542522762845
0.0,-155.0,0.07191743467906903,-0.01304660232424153,-0.1477272833600546,0.02384304853349388,0.16653579932055895,0.04622253179792076,0.04622253179792076,-13.35146270112807,0.037318856155411056,0.008903675642509691,3.0815021198613843,3.0815021198613843,4.8876247083151165,2.4879237436940707,0.5935783761673128,3.2781937445333873,3.2781937445333873,5.156346172318129,2.6467273869085854,0.6314663576248007
0.0,-150.0,0.08451904823298734,-0.01507501466782596,-0.140897119010823,0.02261523221950817,0.16653579932055904,0.04622253179792081,0.04622253179792081,-13.351462701128067,0.033938278568056285,0.012284253229864518,3.0815021198613874,3.0815021198613874,4.887624708315121,2.2625519045370854,0.8189502153243013,3.278193744533391,3.278193744533391,5.156346172318134,2.4069701112096653,0.8712236333237247
0.0,-145.0,0.09647742079585593,-0.01698869704724551,-0.1329946425099124,0.02121530033288145,0.166535799320559,0.04622253179792079,0.04622253179792079,-13.351462701128069,0.030228727679483737,0.01599380411843705,3.081502119861386,3.081502119861386,4.887624708315118,2.0152485119655825,1.0662536078958036,3.278193744533389,3.278193744533389,5.156346172318131,2.1438813957080662,1.1343123488253226
0.0,-140.0,0.1077015419318087,-0.01877308518407981,-0.1240799964751406,0.01965390720057291,0.166535799320559,0.04622253179792079,0.04622253179792079,-13.351462701128069,0.02630291631631944,0.01991961548160136,3.081502119861386,3.081502119861386,4.887624708315118,1.753527754421296,1.3279743654400908,3.278193744533389,3.278193744533389,5.156346172318131,1.8654550578949955,1.4127386866383942
0.0,-135.0,0.1181059893016913,-0.02041459880716449,-0.1142210267456427,0.01794293596711438,0.166535799320559,0.04622253179792079,0.04622253179792079,-13.351462701128069,0.022280128270276714,0.02394240352764406,3.081502119861386,3.081502119861386,4.887624708315118,1.4853418846851143,1.5961602351762707,3.278193744533389,3.278193744533389,5.156346172318131,1.5801509411543766,1.6980428033790111
