Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,-0.0006719573116239469,-0.001035556580330872,-0.1915690082124364,0.0001934388953846107,0.1915730832610951,0.061165636043297035,0.061165636043297035,-12.134925038069753,0.061163096263032436,2.5397802645969014e-06,3.475320229732786,3.475320229732786,5.409948283788751,3.475175924035934,0.00014430569685209665,3.822852252706064,3.822852252706064,5.823875135370999,3.822693516439527,0.0001587362665373063
0.0,-175.0,0.01602693888700334,-0.00104847528550316,-0.1908985952385125,0.0001024480990709289,0.19157308326109507,0.061165636043297035,0.061165636043297035,-12.134925038069753,0.060735709387792824,0.00042992665550422855,3.4753202297327856,3.4753202297327856,5.409948283788749,3.4508925788518656,0.02442765088092208,3.8228522527060638,3.8228522527060638,5.823875135370999,3.7959818367370515,0.026870415969014284
0.0,-170.0,0.03260386040337026,-0.001053414460666099,-0.1887753286871002,1.067761086346683e-05,0.1915730832610951,0.061165636043297035,0.061165636043297035,-12.134925038069753,0.05939214216649214,0.0017734938768049057,3.475320229732786,3.475320229732786,5.409948283788751,3.3745535321870532,0.10076669754573328,3.822852252706064,3.822852252706064,5.823875135370999,3.7120088854057585,0.1108433673003066
0.0,-165.0,0.04893264685531844,-0.001050336515714321,-0.1852153678987192,-8.117414041000138e-05,0.1915730832610952,0.061165636043297104,0.061165636043297104,-12.134925038069749,0.05717321820927189,0.003992417834025238,3.4753202297327905,3.4753202297327905,5.409948283788756,3.2484783073449934,0.22684192238779763,3.822852252706069,3.822852252706069,5.823875135371005,3.573326138079493,0.24952611462657734
0.0,-160.0,0.06488902631835758,-0.001039264875667421,-0.180245806324532,-0.0001724081074606851,0.1915730832610952,0.061165636043297104,0.061165636043297104,-12.134925038069749,0.05414635839774234,0.00701927764555477,3.4753202297327905,3.4753202297327905,5.409948283788756,3.0764976362353607,0.39882259349743016,3.822852252706069,3.822852252706069,5.823875135371005,3.3841473998588967,0.43870485284717314
0.0,-155.0,0.08035156111004868,-0.001020283802391397,-0.1739044653288216,-0.0002623299447107327,0.1915730832610952,0.061165636043297104,0.061165636043297104,-12.134925038069749,0.050403532335611956,0.010762103707685147,3.4753202297327905,3.4753202297327905,5.409948283788756,2.863837064523407,0.6114831652093834,3.822852252706069,3.822852252706069,5.823875135371005,3.1502207709757473,0.6726314817303217
0.0,-150.0,0.09520257200409317,-0.0009935377533149832,-0.1662396063455718,-0.00035025529268235,0.19157308326109526,0.06116563604329715,0.06116563604329715,-12.134925038069744,0.04605846389881724,0.015107172144479908,3.4753202297327928,3.4753202297327928,5.409948283788758,2.6169581760691614,0.858362053663631,3.8228522527060718,3.8228522527060718,5.823875135371008,2.8786539936760773,0.9441982590299942
0.0,-145.0,0.1093290338403018,-0.000959230282021361,-0.1573095635798133,-0.0004355149863867067,0.19157308326109515,0.06116563604329707,0.06116563604329707,-12.13492503806975,0.041243175793099315,0.01992246025019775,3.4753202297327888,3.4753202297327888,5.409948283788753,2.3433622609715523,1.131957968761236,3.822852252706067,3.822852252706067,5.8238751353710025,2.5776984870687074,1.2451537656373592
0.0,-140.0,0.1226234357143103,-0.0009176224890824738,-0.1471823000491009,-0.0005174601480735367,0.1915730832610951,0.061165636043297035,0.061165636043297035,-12.134925038069753,0.03610397811089719,0.025061657932399846,3.475320229732786,3.475320229732786,5.409948283788751,2.0513623926646134,1.4239578370681731,3.822852252706064,3.822852252706064,5.823875135370999,2.2564986319310747,1.5663536207749902
0.0,-135.0,0.134984599200478,-0.0008690310349260291,-0.1359348903439124,-0.0005954671255825944,0.19157308326109515,0.06116563604329707,0.06116563604329707,-12.13492503806975,0.03079702277322513,0.03036861327007194,3.4753202297327888,3.4753202297327888,5.409948283788753,1.749830839387792,1.7254893903449968,3.822852252706067,3.822852252706067,5.8238751353710025,1.9248139233265706,1.8980383293794962
0.0,-130.0,0.1463184483808006,-0.0008138257298585174,-0.1236529340434758,-0.0006689422387130637,0.19157308326109515,0.06116563604329707,0.06116563604329707,-12.13492503806975,0.02548355893256924,0.03568207711072785,3.4753202297327888,3.4753202297327888,5.409948283788753,1.4479294848050706,2.0273907449277186,3.822852252706067,3.822852252706067,5.8238751353710025,1.5927224332855774,2.2301298194204904
0.0,-125.0,0.1565387258194506,-0.0007524267195853696,-0.1104299042512853,-0.0007373262974885461,0.19157308326109512,0.06116563604329706,0.06116563604329706,-12.13492503806975,0.020325033498985384,0.04084060254431169,3.4753202297327874,3.4753202297327874,5.409948283788752,1.1548314488059879,2.3204887809268,3.8228522527060655,3.8228522527060655,5.823875135371001,1.2703145936865863,2.55253765901948
0.0,-120.0,0.1655676490339477,-0.0006853012876485282,-0.09636643620834323,-0.0008000988579303479,0.1915730832610951,0.061165636043297035,0.061165636043297035,-12.134925038069753,0.015478185657433217,0.04568745038586384,3.475320229732786,3.475320229732786,5.409948283788751,0.8794423668996147,2.5958778628331727,3.822852252706064,3.822852252706064,5.823875135370999,0.9673866035895761,2.8554656491164896
0.0,-115.0,0.1733365024668166,-0.0006129602991164381,-0.08156956139821067,-0.0008567821829504093,0.19157308326109512,0.06116563604329706,0.06116563604329706,-12.13492503806975,0.011090284426954995,0.05007535161634207,3.4753202297327874,3.4753202297327874,5.409948283788752,0.6301297969860793,2.845190432746709,3.8228522527060655,3.8228522527060655,5.823875135371001,0.6931427766846872,3.1297094760213797
0.0,-110.0,0.1797861604524712,-0.000535954312592549,-0.06615189297278991,-0.0009069448782189843,0.1915730832610951,0.061165636043297035,0.061165636043297035,-12.134925038069753,0.007294653966053594,0.05387098207724347,3.475320229732786,3.475320229732786,5.409948283788751,0.4144689753439542,3.0608512543888335,3.822852252706064,3.822852252706064,5.823875135370999,0.45591587287834956,3.3669363798277168
0.0,-105.0,0.1848675371992308,-0.0004548693901317409,-0.05023076869824115,-0.0009502051753360269,0.19157308326109518,0.0611656360432971,0.0611656360432971,-12.134925038069749,0.0042066225856018285,0.05695901345769525,3.47532022973279,3.47532022973279,5.409948283788754,0.23901264690919483,3.2363075828235943,3.822852252706068,3.822852252706068,5.823875135371004,0.2629139116001143,3.5599383411059535
